pdbid,labels,predictions
4y0a_A,8,0.726
4y0a_A,9,0.0
4y0v_B,0,0.0
4y0v_B,1,0.0
4y0v_B,2,0.0
4y0v_B,3,0.0
4y0v_B,4,0.0
4y0v_B,5,0.993
4y0v_B,6,0.0
4y0v_B,7,0.0
4y0v_B,8,0.0
4y0v_B,9,0.0
4y4o_1y,0,0.0
4y4o_1y,1,0.0
4y4o_1y,2,0.0
4y4o_1y,3,0.0
4y4o_1y,4,0.0
4y4o_1y,5,0.0
4y4o_1y,6,0.0
4y4o_1y,7,0.0
4y4o_1y,8,0.0
4y4o_1y,9,0.0
4y4p_2Z,0,0.0
4y4p_2Z,1,0.0
4y4p_2Z,2,0.0
4y4p_2Z,3,0.0
4y4p_2Z,4,0.0
4y4p_2Z,5,0.723
4y4p_2Z,6,0.841
4y4p_2Z,7,0.0
4y4p_2Z,8,0.0
4y4p_2Z,9,0.573
4y69_b,0,0.581
4y69_b,1,0.0
4y69_b,2,0.0
4y69_b,3,0.0
4y69_b,4,0.0
4y69_b,5,0.975
4y69_b,6,0.7
4y69_b,7,0.0
4y69_b,8,0.0
4y69_b,9,0.0
4y96_B,0,0.0
4y96_B,1,0.0
4y96_B,2,0.0
4y96_B,3,0.0
4y96_B,4,0.0
4y96_B,5,0.707
4y96_B,6,0.594
4y96_B,7,0.964
4y96_B,8,0.866
4y96_B,9,0.957
4yng_A,0,0.706
4yng_A,1,0.0
4yng_A,2,0.0
4yng_A,3,0.0
4yng_A,4,0.0
4yng_A,5,0.988
4yng_A,6,0.76
4yng_A,7,0.0
4yng_A,8,0.621
4yng_A,9,0.0
4yng_B,0,0.726
4yng_B,1,0.0
4yng_B,2,0.0
4yng_B,3,0.0
4yng_B,4,0.0
4yng_B,5,0.987
4yng_B,6,0.767
4yng_B,7,0.0
4yng_B,8,0.642
4yng_B,9,0.0
4yng_C,0,0.559
4yng_C,1,0.0
4yng_C,2,0.0
4yng_C,3,0.0
4yng_C,4,0.0
4yng_C,5,0.988
4yng_C,6,0.768
4yng_C,7,0.0
4yng_C,8,0.0
4yng_C,9,0.0
4yng_D,0,0.743
4yng_D,1,0.0
4yng_D,2,0.0
4yng_D,3,0.0
4yng_D,4,0.0
4yng_D,5,0.987
4yng_D,6,0.767
4yng_D,7,0.0
4yng_D,8,0.638
4yng_D,9,0.0
4yng_E,0,0.555
4yng_E,1,0.0
4yng_E,2,0.0
4yng_E,3,0.0
4yng_E,4,0.0
4yng_E,5,0.988
4yng_E,6,0.781
4yng_E,7,0.0
4yng_E,8,0.619
4yng_E,9,0.0
4yng_G,0,0.745
4yng_G,1,0.0
4yng_G,2,0.0
4yng_G,3,0.0
4yng_G,4,0.0
4yng_G,5,0.987
4yng_G,6,0.767
4yng_G,7,0.0
4yng_G,8,0.641
4yng_G,9,0.0
4yng_H,0,0.741
4yng_H,1,0.0
4yng_H,2,0.0
4yng_H,3,0.0
4yng_H,4,0.0
4yng_H,5,0.987
4yng_H,6,0.767
4yng_H,7,0.0
4yng_H,8,0.639
4yng_H,9,0.0
4yuu_A1,0,0.925
4yuu_A1,1,0.0
4yuu_A1,2,0.0
4yuu_A1,3,0.895
4yuu_A1,4,0.979
4yuu_A1,5,0.0
4yuu_A1,6,0.556
4yuu_A1,7,0.0
4yuu_A1,8,0.0
4yuu_A1,9,0.778
4yuu_A2,0,0.905
4yuu_A2,1,0.0
4yuu_A2,2,0.0
4yuu_A2,3,0.871
4yuu_A2,4,0.979
4yuu_A2,5,0.0
4yuu_A2,6,0.0
4yuu_A2,7,0.0
4yuu_A2,8,0.0
4yuu_A2,9,0.657
4yuu_D1,0,0.578
4yuu_D1,1,0.0
4yuu_D1,2,0.0
4yuu_D1,3,0.884
4yuu_D1,4,0.965
4yuu_D1,5,0.0
4yuu_D1,6,0.0
4yuu_D1,7,0.0
4yuu_D1,8,0.0
4yuu_D1,9,0.652
4yuu_D2,0,0.715
4yuu_D2,1,0.0
4yuu_D2,2,0.0
4yuu_D2,3,0.885
4yuu_D2,4,0.966
4yuu_D2,5,0.0
4yuu_D2,6,0.0
4yuu_D2,7,0.0
4yuu_D2,8,0.0
4yuu_D2,9,0.639
4yuu_O1,0,0.784
4yuu_O1,1,0.0
4yuu_O1,2,0.0
4yuu_O1,3,0.0
4yuu_O1,4,0.0
4yuu_O1,5,0.0
4yuu_O1,6,0.0
4yuu_O1,7,0.0
4yuu_O1,8,0.0
4yuu_O1,9,0.621
4yuu_o2,0,0.712
4yuu_o2,1,0.0
4yuu_o2,2,0.0
4yuu_o2,3,0.0
4yuu_o2,4,0.0
4yuu_o2,5,0.675
4yuu_o2,6,0.0
4yuu_o2,7,0.0
4yuu_o2,8,0.0
4yuu_o2,9,0.575
4z8c_1s,0,0.0
4z8c_1s,1,0.0
4z8c_1s,2,0.0
4z8c_1s,3,0.0
4z8c_1s,4,0.0
4z8c_1s,5,0.0
4z8c_1s,6,0.0
4z8c_1s,7,0.0
4z8c_1s,8,0.0
4z8c_1s,9,0.0
4z8c_2Z,0,0.0
4z8c_2Z,1,0.0
4z8c_2Z,2,0.0
4z8c_2Z,3,0.0
4z8c_2Z,4,0.0
4z8c_2Z,5,0.722
4z8c_2Z,6,0.887
4z8c_2Z,7,0.0
4z8c_2Z,8,0.0
4z8c_2Z,9,0.53
4zav_A,0,0.0
4zav_A,1,0.0
4zav_A,2,0.0
4zav_A,3,0.0
4zav_A,4,0.0
4zav_A,5,0.728
4zav_A,6,0.0
4zav_A,7,0.854
4zav_A,8,0.797
4zav_A,9,0.0
4zaz_A,0,0.0
4zaz_A,1,0.0
4zaz_A,2,0.0
4zaz_A,3,0.0
4zaz_A,4,0.0
4zaz_A,5,0.694
4zaz_A,6,0.0
4zaz_A,7,0.825
4zaz_A,8,0.78
4zaz_A,9,0.0
4zqp_A,0,0.0
4zqp_A,1,0.0
4zqp_A,2,0.0
4zqp_A,3,0.0
4zqp_A,4,0.0
4zqp_A,5,0.861
4zqp_A,6,0.0
4zqp_A,7,0.92
4zqp_A,8,0.793
4zqp_A,9,0.0
4zqr_C,0,0.0
4zqr_C,1,0.0
4zqr_C,2,0.0
4zqr_C,3,0.0
4zqr_C,4,0.0
4zqr_C,5,0.86
4zqr_C,6,0.0
4zqr_C,7,0.916
4zqr_C,8,0.788
4zqr_C,9,0.0
5aaq_A,0,0.0
5aaq_A,1,0.0
5aaq_A,2,0.0
5aaq_A,3,0.0
5aaq_A,4,0.0
5aaq_A,5,0.0
5aaq_A,6,0.0
5aaq_A,7,0.0
5aaq_A,8,0.0
5aaq_A,9,1.0
5aas_A,0,0.0
5aas_A,1,0.0
5aas_A,2,0.0
5aas_A,3,0.0
5aas_A,4,0.0
5aas_A,5,0.0
5aas_A,6,0.0
5aas_A,7,0.0
5aas_A,8,0.0
5aas_A,9,1.0
5aaz_A,0,0.616
5aaz_A,1,0.0
5aaz_A,2,0.0
5aaz_A,3,0.0
5aaz_A,4,0.0
5aaz_A,5,0.0
5aaz_A,6,0.0
5aaz_A,7,0.0
5aaz_A,8,0.0
5aaz_A,9,1.0
5abd_E,0,0.0
5abd_E,1,0.0
5abd_E,2,0.0
5abd_E,3,0.0
5abd_E,4,0.0
5abd_E,5,0.0
5abd_E,6,0.0
5abd_E,7,0.0
5abd_E,8,0.0
5abd_E,9,0.0
3zj1_A,0,0.0
3zj1_A,1,0.0
3zj1_A,2,0.0
3zj1_A,3,0.0
3zj1_A,4,0.0
3zj1_A,5,0.0
3zj1_A,6,0.0
3zj1_A,7,0.0
3zj1_A,8,0.0
3zj1_A,9,1.0
4m7z_C,0,0.0
4m7z_C,1,0.0
4m7z_C,2,0.0
4m7z_C,3,0.0
4m7z_C,4,0.0
4m7z_C,5,0.0
4m7z_C,6,0.0
4m7z_C,7,0.0
4m7z_C,8,0.0
4m7z_C,9,0.977
3zj2_A,0,0.0
3zj2_A,1,0.0
3zj2_A,2,0.0
3zj2_A,3,0.0
3zj2_A,4,0.0
3zj2_A,5,0.0
3zj2_A,6,0.0
3zj2_A,7,0.0
3zj2_A,8,0.0
3zj2_A,9,1.0
4m2l_A,0,0.0
4m2l_A,1,0.0
4m2l_A,2,0.0
4m2l_A,3,0.0
4m2l_A,4,0.0
4m2l_A,5,0.992
4m2l_A,6,0.509
4m2l_A,7,0.0
4m2l_A,8,0.0
4m2l_A,9,0.999
3znf_A,0,0.0
3znf_A,1,0.0
3znf_A,2,0.0
3znf_A,3,0.0
3znf_A,4,0.0
3znf_A,5,0.0
3znf_A,6,0.0
3znf_A,7,0.0
3znf_A,8,0.0
3znf_A,9,1.0
4mbu_A,0,0.0
4mbu_A,1,0.0
4mbu_A,2,0.0
4mbu_A,3,0.0
4mbu_A,4,0.0
4mbu_A,5,0.0
4mbu_A,6,0.601
4mbu_A,7,0.0
4mbu_A,8,0.0
4mbu_A,9,0.818
3ztg_A,0,0.0
3ztg_A,1,0.0
3ztg_A,2,0.0
3ztg_A,3,0.0
3ztg_A,4,0.0
3ztg_A,5,0.0
3ztg_A,6,0.0
3ztg_A,7,0.0
3ztg_A,8,0.0
3ztg_A,9,1.0
4mdh_B,0,0.0
4mdh_B,1,0.583
4mdh_B,2,0.0
4mdh_B,3,0.0
4mdh_B,4,0.0
4mdh_B,5,0.0
4mdh_B,6,0.976
4mdh_B,7,0.734
4mdh_B,8,0.74
4mdh_B,9,0.852
3zzm_A,0,0.0
3zzm_A,1,0.0
3zzm_A,2,0.0
3zzm_A,3,0.0
3zzm_A,4,0.0
3zzm_A,5,0.834
3zzm_A,6,0.771
3zzm_A,7,0.901
3zzm_A,8,0.837
3zzm_A,9,0.933
4mkv_C,0,0.575
4mkv_C,1,0.0
4mkv_C,2,0.0
4mkv_C,3,0.0
4mkv_C,4,0.0
4mkv_C,5,0.993
4mkv_C,6,0.657
4mkv_C,7,0.0
4mkv_C,8,0.0
4mkv_C,9,0.0
4a1n_A,0,0.79
4a1n_A,1,0.0
4a1n_A,2,0.0
4a1n_A,3,0.0
4a1n_A,4,0.0
4a1n_A,5,0.947
4a1n_A,6,0.718
4a1n_A,7,0.694
4a1n_A,8,0.0
4a1n_A,9,0.948
4mrn_A,0,0.621
4mrn_A,1,0.0
4mrn_A,2,0.0
4mrn_A,3,0.0
4mrn_A,4,0.0
4mrn_A,5,0.992
4mrn_A,6,0.0
4mrn_A,7,0.0
4mrn_A,8,0.0
4mrn_A,9,0.801
4a1o_A,0,0.0
4a1o_A,1,0.0
4a1o_A,2,0.0
4a1o_A,3,0.0
4a1o_A,4,0.0
4a1o_A,5,0.822
4a1o_A,6,0.756
4a1o_A,7,0.916
4a1o_A,8,0.831
4a1o_A,9,0.946
4n9v_A,0,0.0
4n9v_A,1,0.0
4n9v_A,2,0.0
4n9v_A,3,0.0
4n9v_A,4,0.0
4n9v_A,5,0.0
4n9v_A,6,0.0
4n9v_A,7,0.0
4n9v_A,8,0.517
4n9v_A,9,0.0
4a24_A,0,0.0
4a24_A,1,0.0
4a24_A,2,0.0
4a24_A,3,0.0
4a24_A,4,0.0
4a24_A,5,0.0
4a24_A,6,0.0
4a24_A,7,0.0
4a24_A,8,0.0
4a24_A,9,1.0
4nfi_F,0,0.0
4nfi_F,1,0.0
4nfi_F,2,0.0
4nfi_F,3,0.0
4nfi_F,4,0.0
4nfi_F,5,0.992
4nfi_F,6,0.0
4nfi_F,7,0.0
4nfi_F,8,0.0
4nfi_F,9,0.0
4arv_A,0,0.0
4arv_A,1,0.0
4arv_A,2,0.0
4arv_A,3,0.0
4arv_A,4,0.507
4arv_A,5,0.0
4arv_A,6,0.616
4arv_A,7,0.976
4arv_A,8,0.845
4arv_A,9,0.984
4o13_A,0,0.0
4o13_A,1,0.0
4o13_A,2,0.0
4o13_A,3,0.0
4o13_A,4,0.0
4o13_A,5,0.913
4o13_A,6,0.654
4o13_A,7,0.534
4o13_A,8,0.559
4o13_A,9,0.929
4axs_A,0,0.0
4axs_A,1,0.0
4axs_A,2,0.0
4axs_A,3,0.0
4axs_A,4,0.0
4axs_A,5,0.83
4axs_A,6,0.543
4axs_A,7,0.924
4axs_A,8,0.813
4axs_A,9,0.0
4o13_B,0,0.0
4o13_B,1,0.0
4o13_B,2,0.0
4o13_B,3,0.0
4o13_B,4,0.0
4o13_B,5,0.913
4o13_B,6,0.624
4o13_B,7,0.522
4o13_B,8,0.0
4o13_B,9,0.928
4b9b_A,0,0.0
4b9b_A,1,0.0
4b9b_A,2,0.0
4b9b_A,3,0.0
4b9b_A,4,0.0
4b9b_A,5,0.84
4b9b_A,6,0.657
4b9b_A,7,0.0
4b9b_A,8,0.0
4b9b_A,9,0.0
4o14_A,0,0.0
4o14_A,1,0.0
4o14_A,2,0.0
4o14_A,3,0.0
4o14_A,4,0.0
4o14_A,5,0.929
4o14_A,6,0.804
4o14_A,7,0.0
4o14_A,8,0.559
4o14_A,9,0.929
4b9f_A,0,0.992
4b9f_A,1,0.0
4b9f_A,2,0.0
4b9f_A,3,0.0
4b9f_A,4,0.0
4b9f_A,5,0.0
4b9f_A,6,0.0
4b9f_A,7,0.0
4b9f_A,8,0.0
4b9f_A,9,0.0
4o14_B,0,0.0
4o14_B,1,0.0
4o14_B,2,0.0
4o14_B,3,0.0
4o14_B,4,0.0
4o14_B,5,0.927
4o14_B,6,0.708
4o14_B,7,0.0
4o14_B,8,0.505
4o14_B,9,0.928
4ber_A,0,0.508
4ber_A,1,0.582
4ber_A,2,0.0
4ber_A,3,0.0
4ber_A,4,0.0
4ber_A,5,0.684
4ber_A,6,0.95
4ber_A,7,0.0
4ber_A,8,0.0
4ber_A,9,0.931
4o15_A,0,0.0
4o15_A,1,0.0
4o15_A,2,0.0
4o15_A,3,0.0
4o15_A,4,0.0
4o15_A,5,0.948
4o15_A,6,0.828
4o15_A,7,0.0
4o15_A,8,0.558
4o15_A,9,0.941
4ber_B,0,0.523
4ber_B,1,0.586
4ber_B,2,0.0
4ber_B,3,0.0
4ber_B,4,0.0
4ber_B,5,0.69
4ber_B,6,0.949
4ber_B,7,0.0
4ber_B,8,0.0
4ber_B,9,0.932
4o15_B,0,0.0
4o15_B,1,0.0
4o15_B,2,0.0
4o15_B,3,0.0
4o15_B,4,0.0
4o15_B,5,0.929
4o15_B,6,0.653
4o15_B,7,0.0
4o15_B,8,0.0
4o15_B,9,0.944
4bhd_B,0,0.0
4bhd_B,1,0.0
4bhd_B,2,0.0
4bhd_B,3,0.0
4bhd_B,4,0.0
4bhd_B,5,0.78
4bhd_B,6,0.8
4bhd_B,7,0.813
4bhd_B,8,0.692
4bhd_B,9,0.0
4o16_A,0,0.0
4o16_A,1,0.0
4o16_A,2,0.0
4o16_A,3,0.0
4o16_A,4,0.0
4o16_A,5,0.899
4o16_A,6,0.592
4o16_A,7,0.532
4o16_A,8,0.0
4o16_A,9,0.925
4bmo_B,0,0.0
4bmo_B,1,0.0
4bmo_B,2,0.0
4bmo_B,3,0.0
4bmo_B,4,0.0
4bmo_B,5,0.618
4bmo_B,6,0.0
4bmo_B,7,0.972
4bmo_B,8,0.874
4bmo_B,9,0.0
4o17_A,0,0.0
4o17_A,1,0.0
4o17_A,2,0.0
4o17_A,3,0.0
4o17_A,4,0.0
4o17_A,5,0.939
4o17_A,6,0.833
4o17_A,7,0.0
4o17_A,8,0.58
4o17_A,9,0.941
4bnd_A,0,0.727
4bnd_A,1,0.0
4bnd_A,2,0.0
4bnd_A,3,0.0
4bnd_A,4,0.0
4bnd_A,5,0.993
4bnd_A,6,0.0
4bnd_A,7,0.571
4bnd_A,8,0.566
4bnd_A,9,0.639
4o17_B,0,0.0
4o17_B,1,0.0
4o17_B,2,0.0
4o17_B,3,0.0
4o17_B,4,0.0
4o17_B,5,0.932
4o17_B,6,0.624
4o17_B,7,0.0
4o17_B,8,0.0
4o17_B,9,0.936
4bnd_B,0,0.73
4bnd_B,1,0.0
4bnd_B,2,0.0
4bnd_B,3,0.0
4bnd_B,4,0.0
4bnd_B,5,0.993
4bnd_B,6,0.0
4bnd_B,7,0.565
4bnd_B,8,0.564
4bnd_B,9,0.64
4o18_A,0,0.0
4o18_A,1,0.0
4o18_A,2,0.0
4o18_A,3,0.0
4o18_A,4,0.0
4o18_A,5,0.921
4o18_A,6,0.646
4o18_A,7,0.535
4o18_A,8,0.56
4o18_A,9,0.927
4bya_A,0,0.999
4bya_A,1,0.0
4bya_A,2,0.0
4bya_A,3,0.0
4bya_A,4,0.0
4bya_A,5,0.0
4bya_A,6,0.0
4bya_A,7,0.0
4bya_A,8,0.0
4bya_A,9,0.0
4o18_B,0,0.0
4o18_B,1,0.0
4o18_B,2,0.0
4o18_B,3,0.0
4o18_B,4,0.0
4o18_B,5,0.913
4o18_B,6,0.629
4o18_B,7,0.51
4o18_B,8,0.508
4o18_B,9,0.925
4cny_A,0,0.55
4cny_A,1,0.0
4cny_A,2,0.0
4cny_A,3,0.0
4cny_A,4,0.0
4cny_A,5,0.0
4cny_A,6,0.0
4cny_A,7,0.0
4cny_A,8,0.0
4cny_A,9,0.0
4o19_A,0,0.0
4o19_A,1,0.0
4o19_A,2,0.0
4o19_A,3,0.0
4o19_A,4,0.0
4o19_A,5,0.916
4o19_A,6,0.632
4o19_A,7,0.524
4o19_A,8,0.556
4o19_A,9,0.929
4co4_B,0,0.0
4co4_B,1,0.0
4co4_B,2,0.0
4co4_B,3,0.0
4co4_B,4,0.0
4co4_B,5,0.0
4co4_B,6,0.0
4co4_B,7,0.0
4co4_B,8,0.551
4co4_B,9,0.0
4o19_B,0,0.0
4o19_B,1,0.0
4o19_B,2,0.0
4o19_B,3,0.0
4o19_B,4,0.0
4o19_B,5,0.917
4o19_B,6,0.618
4o19_B,7,0.513
4o19_B,8,0.0
4o19_B,9,0.929
4cyk_A,0,0.0
4cyk_A,1,0.0
4cyk_A,2,0.0
4cyk_A,3,0.0
4cyk_A,4,0.0
4cyk_A,5,0.0
4cyk_A,6,0.0
4cyk_A,7,0.0
4cyk_A,8,0.0
4cyk_A,9,1.0
4o1a_A,0,0.0
4o1a_A,1,0.0
4o1a_A,2,0.0
4o1a_A,3,0.0
4o1a_A,4,0.0
4o1a_A,5,0.915
4o1a_A,6,0.628
4o1a_A,7,0.526
4o1a_A,8,0.554
4o1a_A,9,0.923
4d1l_F,0,0.56
4d1l_F,1,0.0
4d1l_F,2,0.0
4d1l_F,3,0.0
4d1l_F,4,0.0
4d1l_F,5,0.669
4d1l_F,6,0.0
4d1l_F,7,0.0
4d1l_F,8,0.0
4d1l_F,9,0.0
4o1a_B,0,0.0
4o1a_B,1,0.0
4o1a_B,2,0.0
4o1a_B,3,0.0
4o1a_B,4,0.0
4o1a_B,5,0.916
4o1a_B,6,0.612
4o1a_B,7,0.515
4o1a_B,8,0.0
4o1a_B,9,0.922
4d2i_B,0,0.838
4d2i_B,1,0.0
4d2i_B,2,0.0
4d2i_B,3,0.0
4d2i_B,4,0.0
4d2i_B,5,0.986
4d2i_B,6,0.62
4d2i_B,7,0.596
4d2i_B,8,0.573
4d2i_B,9,0.0
4o1c_A,0,0.0
4o1c_A,1,0.0
4o1c_A,2,0.0
4o1c_A,3,0.0
4o1c_A,4,0.0
4o1c_A,5,0.907
4o1c_A,6,0.656
4o1c_A,7,0.533
4o1c_A,8,0.565
4o1c_A,9,0.931
4d74_A,0,0.0
4d74_A,1,0.0
4d74_A,2,0.0
4d74_A,3,0.0
4d74_A,4,0.0
4d74_A,5,0.0
4d74_A,6,0.0
4d74_A,7,0.975
4d74_A,8,0.862
4d74_A,9,0.787
4o1c_B,0,0.0
4o1c_B,1,0.0
4o1c_B,2,0.0
4o1c_B,3,0.0
4o1c_B,4,0.0
4o1c_B,5,0.907
4o1c_B,6,0.582
4o1c_B,7,0.522
4o1c_B,8,0.0
4o1c_B,9,0.93
4d9k_C,0,0.0
4d9k_C,1,0.0
4d9k_C,2,0.0
4d9k_C,3,0.0
4d9k_C,4,0.0
4d9k_C,5,0.984
4d9k_C,6,0.557
4d9k_C,7,0.0
4d9k_C,8,0.0
4d9k_C,9,0.687
4o28_A,0,0.0
4o28_A,1,0.0
4o28_A,2,0.0
4o28_A,3,0.0
4o28_A,4,0.0
4o28_A,5,0.932
4o28_A,6,0.662
4o28_A,7,0.0
4o28_A,8,0.0
4o28_A,9,0.946
4dem_F,0,0.0
4dem_F,1,0.0
4dem_F,2,0.0
4dem_F,3,0.0
4dem_F,4,0.0
4dem_F,5,0.992
4dem_F,6,0.0
4dem_F,7,0.0
4dem_F,8,0.0
4dem_F,9,0.0
4o28_B,0,0.0
4o28_B,1,0.0
4o28_B,2,0.0
4o28_B,3,0.0
4o28_B,4,0.0
4o28_B,5,0.95
4o28_B,6,0.702
4o28_B,7,0.0
4o28_B,8,0.0
4o28_B,9,0.938
4dqw_A,0,0.0
4dqw_A,1,0.0
4dqw_A,2,0.0
4dqw_A,3,0.0
4dqw_A,4,0.0
4dqw_A,5,0.972
4dqw_A,6,0.0
4dqw_A,7,0.843
4dqw_A,8,0.724
4dqw_A,9,0.0
4omw_C,0,0.0
4omw_C,1,0.0
4omw_C,2,0.0
4omw_C,3,0.0
4omw_C,4,0.0
4omw_C,5,0.0
4omw_C,6,0.0
4omw_C,7,0.0
4omw_C,8,0.0
4omw_C,9,0.723
4eno_A,0,0.941
4eno_A,1,0.0
4eno_A,2,0.0
4eno_A,3,0.0
4eno_A,4,0.0
4eno_A,5,0.905
4eno_A,6,0.845
4eno_A,7,0.611
4eno_A,8,0.584
4eno_A,9,0.0
4p06_B,0,0.0
4p06_B,1,0.0
4p06_B,2,0.981
4p06_B,3,0.906
4p06_B,4,0.969
4p06_B,5,0.0
4p06_B,6,0.539
4p06_B,7,0.0
4p06_B,8,0.0
4p06_B,9,0.828
4evu_B,0,0.0
4evu_B,1,0.0
4evu_B,2,0.0
4evu_B,3,0.0
4evu_B,4,0.0
4evu_B,5,0.0
4evu_B,6,0.0
4evu_B,7,0.0
4evu_B,8,0.0
4evu_B,9,0.567
4p92_A,0,0.0
4p92_A,1,0.0
4p92_A,2,0.0
4p92_A,3,0.0
4p92_A,4,0.557
4p92_A,5,0.0
4p92_A,6,0.0
4p92_A,7,0.803
4p92_A,8,0.724
4p92_A,9,0.541
4f0h_A,0,0.649
4f0h_A,1,0.0
4f0h_A,2,0.0
4f0h_A,3,0.0
4f0h_A,4,0.0
4f0h_A,5,0.991
4f0h_A,6,0.779
4f0h_A,7,0.0
4f0h_A,8,0.0
4f0h_A,9,0.0
4pdj_A,0,0.0
4pdj_A,1,0.0
4pdj_A,2,0.0
4pdj_A,3,0.0
4pdj_A,4,0.0
4pdj_A,5,0.0
4pdj_A,6,0.0
4pdj_A,7,0.601
4pdj_A,8,0.645
4pdj_A,9,0.0
4fdt_A,0,0.0
4fdt_A,1,0.0
4fdt_A,2,0.0
4fdt_A,3,0.0
4fdt_A,4,0.0
4fdt_A,5,0.0
4fdt_A,6,0.0
4fdt_A,7,0.984
4fdt_A,8,0.845
4fdt_A,9,0.921
4poc_B,0,0.876
4poc_B,1,0.0
4poc_B,2,0.0
4poc_B,3,0.0
4poc_B,4,0.0
4poc_B,5,0.793
4poc_B,6,0.0
4poc_B,7,0.982
4poc_B,8,0.883
4poc_B,9,0.642
4fdt_B,0,0.0
4fdt_B,1,0.0
4fdt_B,2,0.0
4fdt_B,3,0.0
4fdt_B,4,0.0
4fdt_B,5,0.0
4fdt_B,6,0.0
4fdt_B,7,0.984
4fdt_B,8,0.848
4fdt_B,9,0.91
4pod_B,0,0.88
4pod_B,1,0.0
4pod_B,2,0.0
4pod_B,3,0.0
4pod_B,4,0.0
4pod_B,5,0.799
4pod_B,6,0.0
4pod_B,7,0.983
4pod_B,8,0.89
4pod_B,9,0.538
4ff7_B,0,0.0
4ff7_B,1,0.0
4ff7_B,2,0.0
4ff7_B,3,0.0
4ff7_B,4,0.0
4ff7_B,5,0.713
4ff7_B,6,0.0
4ff7_B,7,0.982
4ff7_B,8,0.879
4ff7_B,9,0.856
4pty_A,0,0.0
4pty_A,1,0.0
4pty_A,2,0.0
4pty_A,3,0.0
4pty_A,4,0.0
4pty_A,5,0.0
4pty_A,6,0.0
4pty_A,7,0.567
4pty_A,8,0.726
4pty_A,9,0.0
4fxj_A,0,0.508
4fxj_A,1,0.0
4fxj_A,2,0.0
4fxj_A,3,0.0
4fxj_A,4,0.0
4fxj_A,5,0.992
4fxj_A,6,0.787
4fxj_A,7,0.0
4fxj_A,8,0.531
4fxj_A,9,0.0
4pyh_A,0,0.0
4pyh_A,1,0.0
4pyh_A,2,0.0
4pyh_A,3,0.0
4pyh_A,4,0.0
4pyh_A,5,0.613
4pyh_A,6,0.0
4pyh_A,7,0.957
4pyh_A,8,0.892
4pyh_A,9,0.998
4fxj_B,0,0.0
4fxj_B,1,0.0
4fxj_B,2,0.0
4fxj_B,3,0.0
4fxj_B,4,0.0
4fxj_B,5,0.988
4fxj_B,6,0.712
4fxj_B,7,0.0
4fxj_B,8,0.508
4fxj_B,9,0.0
4qlj_B,0,0.0
4qlj_B,1,0.0
4qlj_B,2,0.0
4qlj_B,3,0.0
4qlj_B,4,0.0
4qlj_B,5,0.0
4qlj_B,6,0.0
4qlj_B,7,0.0
4qlj_B,8,0.0
4qlj_B,9,0.926
4fxj_D,0,0.0
4fxj_D,1,0.0
4fxj_D,2,0.0
4fxj_D,3,0.0
4fxj_D,4,0.0
4fxj_D,5,0.991
4fxj_D,6,0.78
4fxj_D,7,0.0
4fxj_D,8,0.0
4fxj_D,9,0.0
4qlk_B,0,0.0
4qlk_B,1,0.0
4qlk_B,2,0.0
4qlk_B,3,0.0
4qlk_B,4,0.0
4qlk_B,5,0.0
4qlk_B,6,0.0
4qlk_B,7,0.0
4qlk_B,8,0.0
4qlk_B,9,0.946
4fyv_A,0,0.0
4fyv_A,1,0.0
4fyv_A,2,0.0
4fyv_A,3,0.0
4fyv_A,4,0.0
4fyv_A,5,0.641
4fyv_A,6,0.67
4fyv_A,7,0.939
4fyv_A,8,0.862
4fyv_A,9,0.711
4qll_B,0,0.0
4qll_B,1,0.0
4qll_B,2,0.0
4qll_B,3,0.0
4qll_B,4,0.0
4qll_B,5,0.0
4qll_B,6,0.0
4qll_B,7,0.0
4qll_B,8,0.0
4qll_B,9,0.942
4g70_A,0,0.878
4g70_A,1,0.0
4g70_A,2,0.996
4g70_A,3,0.0
4g70_A,4,0.799
4g70_A,5,0.516
4g70_A,6,0.0
4g70_A,7,0.527
4g70_A,8,0.0
4g70_A,9,0.744
4qqf_A,0,0.0
4qqf_A,1,0.0
4qqf_A,2,0.0
4qqf_A,3,0.0
4qqf_A,4,0.0
4qqf_A,5,0.842
4qqf_A,6,0.0
4qqf_A,7,0.0
4qqf_A,8,0.0
4qqf_A,9,0.0
4g7q_A,0,0.877
4g7q_A,1,0.0
4g7q_A,2,0.996
4g7q_A,3,0.0
4g7q_A,4,0.796
4g7q_A,5,0.514
4g7q_A,6,0.0
4g7q_A,7,0.521
4g7q_A,8,0.0
4g7q_A,9,0.751
4r2w_A,0,0.0
4r2w_A,1,0.0
4r2w_A,2,0.0
4r2w_A,3,0.0
4r2w_A,4,0.0
4r2w_A,5,0.0
4r2w_A,6,0.0
4r2w_A,7,0.989
4r2w_A,8,0.878
4r2w_A,9,0.0
4g7s_A,0,0.878
4g7s_A,1,0.0
4g7s_A,2,0.996
4g7s_A,3,0.0
4g7s_A,4,0.804
4g7s_A,5,0.52
4g7s_A,6,0.0
4g7s_A,7,0.531
4g7s_A,8,0.0
4g7s_A,9,0.743
4r2w_B,0,0.0
4r2w_B,1,0.0
4r2w_B,2,0.0
4r2w_B,3,0.0
4r2w_B,4,0.0
4r2w_B,5,0.0
4r2w_B,6,0.0
4r2w_B,7,0.988
4r2w_B,8,0.88
4r2w_B,9,0.0
4gat_A,0,0.0
