pdbchain,LigID,partitions
3ibs_A,{'MG'},5
3ibz_A,{'CA'},1
3ic1_A,{'ZN'},1
3ic1_B,{'ZN'},1
3ic4_A,{'MG'},5
3ice_A,{'MG'},3
3ice_B,{'MG'},3
3ice_C,{'MG'},3
3ice_D,{'MG'},3
3ice_E,{'MG'},3
3icf_A,{'FE'},6
3ici_A,{'ZN'},1
3ici_B,{'ZN'},1
3icj_A,{'ZN'},5
3idu_A,{'MN'},3
3idu_B,{'MN'},3
3idv_A,{'ZN'},5
3idz_A,{'ZN'},2
3ie0_A,{'ZN'},2
3ie1_A,{'ZN'},2
3ie2_A,{'ZN'},2
3ie7_A,{'MG'},3
3ie9_A,"{'ZN', 'CU'}",5
3ieh_A,{'ZN'},4
3ieq_B,{'ZN'},5
3iet_A,{'ZN'},1
3iev_A,{'MG'},1
3iew_A,{'ZN'},5
3iew_B,{'ZN'},5
3iew_C,{'ZN'},5
3if1_A,"{'ZN', 'MG'}",1
3ife_A,{'ZN'},3
3ifj_A,{'ZN'},5
3ifu_A,{'ZN'},1
3ig1_A,{'MN'},3
3ig4_A,{'MN'},4
3ig5_A,{'MG'},4
3igd_A,{'ZN'},5
3igk_A,{'ZN'},2
3igl_A,{'ZN'},2
3igo_A,{'CA'},3
3igy_B,{'CO'},3
3ihi_B,{'SO4'},4
3ihk_B,{'MG'},3
3ihp_A,{'ZN'},5
3ihp_B,{'ZN'},5
3ii1_A,{'ZN'},3
3ii9_C,{'MG'},1
3iib_A,{'ZN'},4
3iie_A,{'MG'},6
3iie_B,{'MG'},6
3iij_A,{'SO4'},2
3iiv_B,{'MG'},6
3ij6_A,{'ZN'},1
3ije_A,{'CA'},3
3ije_B,{'CA'},5
3ijf_X,{'ZN'},6
3ijq_A,{'MG'},4
3ijr_F,{'MG'},2
3ijs_B,{'MG'},1
3ijy_D,{'MG'},1
3ik2_A,{'CA'},3
3ikw_A,{'CA'},1
3ilf_A,"{'CA', 'MG'}",3
3ilm_A,{'MN'},3
3ilm_C,{'MN'},3
3ilm_D,{'MN'},3
3iln_A,{'CA'},4
3ilr_A,{'CA'},1
3im9_A,{'CA'},1
3imc_A,{'SO4'},3
3imc_B,{'SO4'},3
3imi_A,{'ZN'},6
3in0_A,{'CU'},2
3in2_A,{'CU'},2
3in9_A,{'CA'},1
3ina_A,{'CA'},1
3io2_A,{'ZN'},4
3io3_A,{'ZN'},5
3ioi_A,{'MN'},1
3iox_A,{'CA'},3
3ip4_B,{'MG'},5
3ip7_A,{'CA'},2
3ipr_D,{'CA'},1
3ipv_A,"{'CA', 'MN'}",4
3ipv_B,"{'CA', 'MN'}",4
3iq6_A,{'ZN'},3
3iqe_B,{'CA'},5
3iqv_A,{'MG'},3
3iqw_A,{'ZN'},5
3iqw_B,{'ZN'},5
3ir2_A,"{'ZN', 'MG'}",4
3ir9_A,{'ZN'},2
3ir9_B,{'ZN'},2
3irb_A,{'ZN'},2
3irb_B,{'ZN'},2
3irh_A,{'CA'},6
3irh_B,{'CA'},6
3irh_C,{'CA'},6
3irh_D,{'CA'},6
3is5_A,{'MG'},3
3is5_B,{'MG'},3
3is5_C,"{'CA', 'MG'}",3
3is5_D,"{'CA', 'MG'}",3
3is5_E,"{'CA', 'MG'}",3
3is5_F,"{'CA', 'MG'}",3
3ise_W,{'FE'},4
3iso_A,{'ZN'},6
3isq_A,{'CO'},4
3isv_A,{'CA'},3
3isz_B,{'ZN'},1
3it0_A,{'PO4'},5
3it5_A,{'ZN'},4
3itl_C,{'MN'},3
3itm_A,{'ZN'},1
3itm_B,{'ZN'},1
3itm_C,{'ZN'},1
3itp_A,{'CA'},1
3itt_C,{'MN'},3
3itu_B,{'ZN'},1
3iu6_A,{'ZN'},6
3iu7_A,{'MN'},2
3iuc_C,{'CA'},3
3iuf_A,{'ZN'},2
3iuk_A,{'MG'},3
3iuk_B,{'MG'},3
3iuu_A,{'ZN'},5
3ivb_A,{'ZN'},6
3ivd_A,"{'MN', 'FE'}",2
3ivd_B,"{'MN', 'FE'}",2
3ive_A,"{'MN', 'FE'}",2
3ivs_A,"{'CO', 'MG'}",5
3ivs_B,"{'CO', 'MG'}",5
3ivt_A,{'ZN'},5
3ivt_B,{'ZN'},5
3ivu_A,{'CO'},5
3ivu_B,{'CO'},5
3ixc_A,{'MG'},2
3ixe_B,{'ZN'},4
3ixm_A,{'SO4'},3
3j9c_A,{'CA'},3
3jq1_A,{'CA'},5
3jq1_B,{'CA'},5
3jqj_B,{'PO4'},5
3jqw_C,{'CA'},3
3jr2_C,{'MG'},4
3jr3_A,{'ZN'},1
3jr4_A,{'ZN'},4
3jr5_A,{'ZN'},4
3jr8_A,{'CA'},4
3jru_A,{'ZN'},4
3jry_A,{'SO4'},5
3js4_A,{'FE'},5
3jsk_A,{'FE2'},4
3jsk_B,{'FE2'},4
3jsm_A,{'MG'},3
3jtb_A,{'CU'},2
3jtd_B,{'MG'},5
3jtx_B,{'CA'},5
3ju2_A,{'ZN'},1
3ju5_A,{'MG'},1
3ju5_C,{'MG'},1
3ju7_B,{'CA'},4
3jue_B,{'ZN'},5
3juk_A,{'MG'},5
3juk_C,{'MG'},5
3jv2_A,{'MG'},3
3jv2_B,{'MG'},3
3jva_B,{'MG'},4
3jva_C,{'MG'},4
3jva_D,{'MG'},4
3jva_G,{'MG'},4
3jvh_C,{'ZN'},5
3jvt_C,{'CA'},5
3jvv_A,{'MG'},4
3jvv_B,{'MG'},4
3jvv_C,{'MG'},4
3jwg_A,{'MG'},2
3jwr_B,"{'ZN', 'MG'}",1
3jws_B,{'ZN'},3
3jww_B,{'ZN'},3
3jx6_A,{'ZN'},3
3jx6_B,{'ZN'},3
3jxp_A,{'ZN'},3
3jxs_A,{'CA'},2
3jyf_A,{'MN'},5
3jyg_A,{'ZN'},4
3jys_A,{'MG'},2
3jyy_A,{'MG'},5
3jyy_B,{'MG'},5
3jze_A,{'ZN'},1
3jzm_A,{'MG'},3
3jzv_A,{'MN'},4
3k0a_A,{'MG'},3
3k0f_A,{'MG'},3
3k14_B,{'ZN'},5
3k1e_B,{'MG'},1
3k1u_A,{'MG'},1
3k21_A,{'CA'},3
3k28_A,{'CA'},3
3k28_B,{'CA'},3
3k28_D,{'CA'},3
3k2b_A,{'SO4'},4
3k2g_A,{'ZN'},4
3k2g_B,{'ZN'},4
3k2x_B,{'ZN'},5
3k2x_C,{'ZN'},5
3k35_A,{'ZN'},1
3k35_F,{'ZN'},1
3k36_A,{'CA'},4
3k38_A,{'CA'},4
3k3o_A,{'FE2'},4
3k3q_B,{'ZN'},2
3k4i_B,{'MG'},3
3k4s_A,{'ZN'},1
3k4z_A,{'MG'},5
3k57_A,{'MG'},5
3k58_A,{'MG'},5
3k59_A,{'MG'},5
3k5h_A,{'MG'},2
3k5i_B,{'MG'},2
3k5i_D,{'MG'},2
3k5k_A,{'ZN'},1
3k5k_B,{'ZN'},1
3k5l_A,{'MG'},5
3k5m_A,{'CA'},5
3k5s_A,{'CA'},1
3k5t_A,"{'CA', 'CU'}",1
3k6d_A,{'ZN'},2
3k6i_A,{'ZN'},2
3k6j_A,{'ZN'},5
3k73_O,{'PO4'},4
3k7g_B,{'ZN'},5
3k7h_B,{'ZN'},5
3k7i_B,{'ZN'},5
3k7j_B,{'ZN'},5
3k7l_A,{'CA'},4
3k7n_A,"{'CA', 'ZN'}",4
3k7p_A,{'PO4'},6
3k7r_B,{'CU'},6
3k8k_A,"{'CA', 'MG'}",5
3k8l_A,{'CA'},5
3k8m_B,{'CA'},5
3k9f_C,{'MG'},5
3k9j_A,{'CA'},6
3k9l_A,"{'CA', 'MG'}",3
3k9l_B,{'MG'},3
3k9n_A,{'CA'},3
3k9t_A,{'ZN'},2
3k9w_A,{'SO4'},1
3k9z_A,{'FE2'},5
3ka3_A,{'MG'},6
3ka6_A,{'CO'},6
3ka8_A,{'CO'},6
3ka9_A,{'CO'},6
3kaa_B,{'CA'},5
3kal_A,"{'MG', 'SO4'}",4
3kal_B,"{'MG', 'SO4'}",4
3kao_A,{'ZN'},4
3kb1_A,{'ZN'},3
3kb2_B,{'MG'},3
3kb3_B,{'MG'},3
3kb4_B,{'MG'},4
3kb8_A,{'MG'},1
3kb8_B,{'MG'},1
3kb9_A,{'MG'},2
3kbf_A,"{'ZN', 'CU'}",6
3kc2_A,{'MG'},4
3kc2_B,{'MG'},4
3kcg_H,{'CA'},2
3kd1_E,{'MG'},4
3kd3_A,{'MG'},5
3kde_C,{'ZN'},5
3kdj_B,{'MN'},3
3kdk_A,{'ZN'},6
3kdo_C,{'MG'},1
3kds_E,{'ZN'},2
3kds_F,{'ZN'},2
3ke1_A,{'ZN'},5
3ke1_B,{'ZN'},5
3ke6_A,{'MN'},1
3ke6_B,{'MN'},1
3keo_A,{'MG'},1
3keo_B,{'MG'},1
3keu_B,{'MG'},2
3kew_A,{'ZN'},3
3kew_B,{'ZN'},3
3kex_A,{'MG'},3
3kex_B,{'MG'},3
3kez_B,{'CA'},5
3kf9_A,{'CA'},5
3kfl_A,{'ZN'},5
3kfu_F,"{'ZN', 'MG'}",4
3kfu_I,"{'ZN', 'MG'}",4
3kg6_A,{'CA'},3
3kga_A,{'MG'},3
3kgf_A,"{'PO4', 'MN'}",1
3kgf_B,"{'PO4', 'MN'}",1
3kgx_A,{'MG'},5
3kgz_A,{'MN'},5
3kh1_A,{'CA'},4
3khb_B,{'CO'},3
3khc_A,{'CO'},3
3khc_B,{'CO'},3
3khe_A,"{'CA', 'MG'}",3
3khe_B,"{'CA', 'MG'}",3
3khi_A,{'ZN'},4
3khs_A,{'PO4'},2
3khs_B,{'PO4'},2
3khs_C,{'PO4'},2
3khs_D,{'PO4'},2
3ki9_A,{'MN'},5
3kig_A,{'ZN'},4
3kii_A,{'CU'},6
3kii_B,{'CU'},6
3kjh_A,{'ZN'},2
3kk8_A,{'MG'},3
3kkf_A,{'CA'},4
3kki_A,{'MG'},4
3kko_A,{'MG'},3
3kkt_A,{'ZN'},1
3kkt_B,{'ZN'},1
3kky_A,{'MN'},5
3kl7_A,{'ZN'},4
3kl9_A,{'ZN'},3
3klc_B,{'MG'},3
3klh_A,{'MG'},3
3klv_A,{'MG'},3
3km1_A,{'ZN'},6
3km5_A,{'CA'},6
3km5_B,{'CA'},6
3km6_B,{'CA'},6
3km8_A,{'ZN'},6
3kmc_A,{'ZN'},2
3kmd_A,{'ZN'},2
3kmh_A,{'MN'},1
3kmp_A,{'ZN'},5
3kms_A,{'MG'},3
3kmv_E,{'CA'},2
3kn1_A,{'SO4'},1
3kn7_A,"{'PO4', 'FE'}",4
3kn8_A,"{'PO4', 'FE'}",4
3kna_A,{'MG'},3
3kne_A,{'ZN'},4
3knh_I,{'MG'},5
3knh_K,{'MG'},4
3knh_O,{'MG'},1
3knh_T,{'MG'},4
3kni_0,{'MG'},3
3kni_5,{'ZN'},1
3kni_F,{'MG'},1
3kni_Q,{'MG'},2
3knk_Z,{'MG'},5
3knr_A,{'ZN'},2
3knr_B,{'ZN'},2
3knv_A,{'ZN'},4
3ko0_F,{'CA'},5
3ko0_G,{'CA'},5
3ko0_Q,{'CA'},5
3ko2_A,{'CA'},2
3kof_A,{'SO4'},1
3kol_A,{'CO'},1
3kpj_B,{'PO4'},5
3kpt_B,{'CA'},4
3kpx_A,{'CA'},3
3kqa_B,{'CA'},3
3kqg_A,{'CA'},3
3kqg_B,{'CA'},3
3kqg_D,{'CA'},3
3kqi_A,{'ZN'},3
3kqn_A,{'MN'},3
3kqx_A,{'ZN'},4
3kqx_B,{'ZN'},4
3kqx_D,{'ZN'},4
3kqx_F,{'ZN'},4
3kqx_I,{'ZN'},4
3kqx_L,{'ZN'},4
3kr4_A,"{'ZN', 'MG'}",4
3kr4_D,"{'ZN', 'MG'}",4
3kr4_H,"{'ZN', 'MG'}",4
3kr4_K,"{'ZN', 'MG'}",4
3kr4_L,"{'ZN', 'MG'}",4
3kr5_D,{'ZN'},4
3kr7_A,{'ZN'},6
3kr8_A,{'ZN'},6
3kra_A,{'MG'},2
3kra_D,{'MG'},2
3krf_D,{'MG'},2
3krg_A,{'CO'},4
3krp_D,{'MG'},2
3krv_B,{'ZN'},4
3krw_A,{'MG'},5
3kry_D,"{'CA', 'ZN'}",1
3ks6_A,{'MG'},1
3ks9_A,{'MG'},1
3ks9_B,{'MG'},1
3kst_A,{'CA'},6
3ksv_A,{'ZN'},6
3kt1_A,{'FE'},1
3kt4_A,{'FE'},1
3kt7_A,{'FE'},1
3kt8_D,{'SO4'},1
3kta_A,{'MG'},6
3kta_C,{'MG'},6
3ktb_D,{'CA'},4
3ktc_A,{'FE'},2
3ktn_A,{'MG'},3
3ktu_A,{'CA'},5
3ku4_B,{'SO4'},1
3ku4_C,{'SO4'},1
3ku4_D,{'SO4'},1
3kuc_B,{'CA'},3
3kuh_A,{'MG'},5
3kuk_A,{'SO4'},1
3kuk_B,{'SO4'},1
3kv4_A,"{'ZN', 'FE2'}",6
3kv5_D,"{'ZN', 'FE2'}",6
3kv6_D,"{'ZN', 'FE2'}",6
3kvc_A,{'FE2'},1
3kvc_B,{'FE2'},1
3kvr_A,{'SO4'},1
3kvr_B,{'SO4'},1
3kvt_A,{'ZN'},2
3kvv_B,{'SO4'},1
3kvv_C,{'SO4'},1
3kvv_D,{'SO4'},1
3kvv_F,{'SO4'},1
3kw8_A,{'CU'},2
3kwc_A,{'ZN'},6
3kwo_A,{'ZN'},4
3kws_A,{'MG'},5
3kwu_A,{'CA'},3
3kx2_A,{'MG'},4
3kxz_A,{'CA'},3
3ky9_A,{'ZN'},4
3ky9_B,{'ZN'},4
3kya_A,{'ZN'},5
3kyc_B,{'ZN'},3
3kyd_B,{'ZN'},3
3kyl_A,{'MG'},2
3kz0_B,{'ZN'},4
3kz8_A,{'ZN'},2
3kzp_B,{'CA'},2
3kzq_B,{'MG'},3
3kzy_A,{'ZN'},1
3kzz_A,{'ZN'},1
3l00_A,{'ZN'},1
3l0a_A,{'ZN'},5
3l0b_A,{'MG'},6
3l0p_A,{'FE'},3
3l0s_A,{'CO'},3
3l0t_A,{'ZN'},2
3l0v_A,{'ZN'},2
3l0v_B,{'ZN'},2
3l0y_A,{'MG'},6
3l11_A,{'ZN'},5
3l12_A,{'MG'},1
3l12_B,{'MG'},1
3l19_A,{'CA'},3
3l19_B,{'CA'},3
3l1e_A,{'ZN'},3
3l1o_L,{'ZN'},1
3l22_A,{'ZN'},1
3l23_A,{'MG'},5
3l24_A,{'MN'},4
3l24_B,{'MN'},4
3l2c_A,{'MG'},2
3l2l_A,{'CA'},6
3l2n_A,{'CA'},5
3l33_A,{'CA'},2
3l39_A,{'PO4'},3
3l3n_A,{'ZN'},1
3l4i_A,{'PO4'},3
3l4i_B,{'PO4'},3
3l4k_A,{'ZN'},6
3l6b_A,{'MN'},1
3l6c_A,{'MN'},1
3l6c_B,{'MN'},1
3l6n_A,{'ZN'},2
3l6q_A,{'MG'},3
3l6q_B,{'MG'},3
3l6r_A,{'MN'},1
3l6t_A,{'MG'},1
3l7f_D,{'CA'},1
3l7m_D,{'PO4'},4
3l7t_A,{'ZN'},1
3l7x_A,{'ZN'},5
3l7y_A,{'MG'},4
3l87_A,{'FE'},4
3l8e_A,{'ZN'},1
3l8h_A,"{'ZN', 'PO4', 'MG'}",4
3l95_X,{'CA'},2
3l95_Y,{'CA'},2
3l9b_A,{'MG'},3
3l9e_A,{'ZN'},6
3l9w_A,{'ZN'},3
3l9w_B,{'ZN'},3
3l9x_A,{'ZN'},3
3l9y_B,"{'ZN', 'CU'}",6
3la4_A,{'PO4'},3
3lac_B,{'MG'},3
3lag_A,{'CA'},1
3las_A,{'ZN'},3
3lat_A,{'ZN'},4
3law_A,{'MG'},3
3law_C,{'MG'},3
3lcb_A,{'MG'},1
3lcb_B,{'MG'},1
3lcn_B,{'ZN'},1
3lcp_A,{'CA'},2
3lcp_C,{'CA'},2
3lcp_D,{'CA'},2
3lcz_A,{'ZN'},1
3lds_A,{'MN'},4
3ldw_D,{'MG'},2
3ldy_A,"{'CA', 'ZN'}",2
3lea_B,{'ZN'},2
3lec_A,{'ZN'},2
3lei_A,{'CA'},3
3ley_L,{'ZN'},1
3lez_A,{'CA'},5
3lf1_B,{'MN'},2
3lfm_A,{'FE2'},5
3lg2_A,{'PO4'},2
3lg5_A,{'MG'},2
3lgd_A,{'ZN'},5
3lgh_A,{'MG'},5
3lgy_A,{'MG'},1
3lgz_B,{'MG'},2
3lhl_A,{'MN'},3
3lhm_A,{'CA'},5
3li2_B,{'FE'},4
3li3_A,{'CA'},3
3li4_A,{'CA'},3
3li5_A,{'CA'},3
3lij_A,"{'CA', 'MG'}",3
3lio_A,{'FE'},5
3liz_A,{'ZN'},2
3liz_L,{'ZN'},1
3ljt_A,"{'CA', 'ZN'}",6
3lju_X,{'ZN'},1
3ljz_A,"{'CA', 'ZN'}",1
3ljz_B,"{'CA', 'ZN'}",1
3lkm_A,"{'ZN', 'MG'}",1
3lkt_M,{'FE'},4
3lkv_A,{'ZN'},4
3ll6_A,{'MG'},3
3ll6_B,{'MG'},3
3lla_A,{'ZN'},1
3lla_B,{'ZN'},1
3llm_A,{'MN'},2
3llu_A,{'MG'},5
3llx_A,{'ZN'},1
3lm4_D,{'FE'},5
3lmc_A,"{'ZN', 'FE'}",4
3lmg_A,{'MG'},3
3lmg_B,{'MG'},3
3lmh_A,{'ZN'},1
3lmh_B,{'ZN'},1
3lmi_A,{'ZN'},1
3lmi_B,{'ZN'},1
3lmi_C,"{'ZN', 'MG'}",1
3lmi_D,{'ZN'},1
3lmk_A,{'MG'},1
3lmk_B,{'MG'},1
3lmm_A,{'CO'},3
3lmm_D,{'CO'},1
3lms_A,{'ZN'},2
3lmw_A,{'CA'},3
3lnd_A,{'CA'},1
3lnd_B,{'CA'},1
3lne_A,{'CA'},1
3lnf_B,{'CA'},1
3lni_A,{'CA'},1
3lni_B,{'CA'},1
3lnl_A,{'ZN'},2
3lnl_B,{'ZN'},3
3lnn_A,{'ZN'},5
3lnp_A,{'CA'},4
3lo5_E,{'CA'},3
3lop_A,"{'MG', 'MN'}",3
3lor_B,{'CA'},4
3lot_D,{'ZN'},4
3loy_A,{'CU'},6
3lp0_A,{'MN'},3
3lp1_A,{'MN'},3
3lp3_A,{'MN'},4
3lp9_A,{'CA'},1
3lpa_A,{'CA'},1
3lpc_A,{'CA'},1
3lpd_A,{'CA'},1
3lpe_B,{'ZN'},5
3lpl_A,{'MG'},4
3lq0_A,{'ZN'},3
3lq2_A,{'MG'},4
3lq3_A,{'MG'},4
3lqb_A,{'ZN'},2
3lqh_A,{'ZN'},3
3lqi_B,{'ZN'},3
3lqi_C,{'ZN'},3
3lre_B,{'MG'},5
3lrj_A,{'SO4'},3
3lrj_B,{'SO4'},3
3lrj_C,{'SO4'},3
3lrj_D,{'SO4'},3
3lrq_A,{'ZN'},3
3lrq_D,{'ZN'},3
3ls1_A,{'ZN'},1
3ls6_A,"{'ZN', 'SO4'}",3
3ls6_B,"{'ZN', 'SO4'}",3
3ls9_A,{'ZN'},4
3lsb_A,{'ZN'},4
3lsn_A,{'MG'},2
3lsu_B,{'MN'},5
3lt8_A,{'ZN'},1
3ltl_A,{'CA'},5
3ltv_A,{'ZN'},6
3ltv_C,{'ZN'},6
3lu2_A,{'ZN'},5
3lub_F,{'ZN'},2
3luf_A,{'MG'},1
3luf_B,{'MG'},1
3lui_B,{'SO4'},1
3lum_A,"{'CA', 'ZN'}",5
3lun_A,"{'CA', 'ZN'}",5
3luo_A,{'ZN'},1
3luu_A,{'ZN'},1
3luz_A,{'MG'},1
3luz_B,{'MG'},1
3lv0_A,{'MG'},1
3lv0_B,{'MG'},1
3lv4_A,{'CA'},4
3lv8_A,{'CA'},6
3lvt_A,{'CA'},1
3lw6_A,{'MN'},2
3lwa_A,{'CA'},4
3lwu_A,{'ZN'},2
3lx5_A,{'MG'},6
3lxg_A,{'ZN'},2
3lxx_A,{'MG'},4
3ly0_B,{'ZN'},1
3ly2_A,{'ZN'},1
3ly5_A,{'MG'},4
3lyb_B,{'CA'},3
3lye_A,{'CA'},4
3lyr_A,{'ZN'},1
3lz9_A,{'MG'},3
3lze_A,{'ZN'},3
3lzi_A,{'CA'},4
3lzk_C,{'CA'},3
3lzk_D,{'CA'},3
3lzo_A,{'CU'},3
3m00_A,{'MG'},3
3m01_A,{'MG'},3
3m07_A,{'MG'},6
3m0d_D,{'ZN'},2
3m0e_A,{'MG'},5
3m0j_A,"{'CA', 'MN'}",4
3m0k_A,"{'CA', 'MN'}",4
3m0m_C,{'MN'},3
3m0n_A,{'ZN'},3
3m0s_A,{'SO4'},2
3m0v_C,{'MN'},3
3m0w_B,{'CA'},5
3m0w_D,{'CA'},5
3m0w_F,{'CA'},5
3m0w_G,{'CA'},5
3m0y_C,{'MN'},3
3m15_A,{'ZN'},3
3m1d_A,{'ZN'},2
3m1f_A,{'CA'},3
3m1h_A,{'CA'},6
3m1h_C,{'CA'},6
3m1h_D,{'CA'},6
3m1i_A,{'MG'},3
3m1m_A,{'ZN'},6
3m1n_B,{'ZN'},5
3m1q_A,{'ZN'},4
3m1r_A,{'CA'},3
3m1r_D,{'CA'},3
3m1y_A,{'MG'},1
3m1y_B,{'MG'},1
3m1y_C,{'MG'},1
3m1y_D,{'MG'},1
3m34_A,{'CA'},2
3m39_A,{'FE2'},5
3m3f_A,{'ZN'},3
3m49_A,{'MG'},2
3m4b_A,{'ZN'},3
3m4g_F,{'ZN'},4
3m4r_A,{'ZN'},4
3m4w_A,{'ZN'},3
3m4w_E,{'ZN'},1
3m52_A,{'ZN'},5
3m5a_A,{'CO'},5
3m5p_A,{'PO4'},2
3m6g_A,{'CA'},3
3m6g_B,{'CA'},3
3m6i_A,{'ZN'},4
3m6k_B,{'PO4'},5
3m6m_D,{'MG'},4
3m6m_E,{'MG'},4
3m6m_F,{'MG'},4
3m6q_A,{'ZN'},4
3m6z_B,"{'PO4', 'MG'}",5
3m7p_A,{'ZN'},3
3m83_A,{'CA'},2
3m8b_A,{'MG'},2
3m8d_A,{'CA'},2
3m8w_A,{'MN'},3
3m99_A,{'ZN'},1
3m99_D,{'ZN'},1
3m9e_E,{'ZN'},3
3m9g_A,{'ZN'},2
3mad_A,{'PO4'},5
3mad_B,{'PO4'},5
3maf_B,{'PO4'},5
3mao_A,{'FE'},6
3maq_A,{'MG'},5
3mat_A,{'CO'},4
3mau_B,{'PO4'},5
3max_A,"{'CA', 'ZN'}",3
3mbd_A,{'PO4'},3
3mbg_A,{'ZN'},5
3mbi_A,"{'PO4', 'MG'}",2
3mbj_A,{'ZN'},6
3mbk_A,{'SO4'},5
3mbm_B,{'ZN'},5
3mbm_C,{'ZN'},5
3mbr_X,{'CA'},4
3mcm_A,{'MG'},3
3mcn_A,{'MG'},3
3mcn_B,{'MG'},3
3mco_A,{'MG'},3
3mco_B,{'MG'},3
3mcr_A,{'CO'},3
3mcx_A,{'ZN'},5
3mcy_A,{'CA'},1
3mda_A,{'MG'},1
3mdb_C,{'ZN'},1
3mdc_A,{'MG'},1
3mdj_A,{'ZN'},1
3mdj_B,{'ZN'},1
3mdj_C,{'ZN'},1
3mdo_A,{'CA'},1
3mdz_A,{'ZN'},4
3meh_A,{'CA'},1
3mel_C,{'MG'},3
3men_B,{'ZN'},2
3meq_A,{'ZN'},4
3meq_B,{'ZN'},4
3mes_A,{'MG'},4
3mes_B,{'MG'},4
3mey_B,{'ZN'},1
3mf2_A,{'ZN'},1
3mfh_A,{'MG'},1
3mfi_A,{'MG'},1
3mfl_M,{'FE'},4
3mfq_A,{'ZN'},5
3mfu_A,{'MN'},3
3mga_B,{'MG'},6
3mgp_D,{'CO'},6
3mgu_A,{'FE2'},1
3mgz_A,{'SO4'},3
3mhb_A,{'CA'},1
3mhh_A,{'ZN'},1
3mhh_C,{'ZN'},1
3mhh_E,{'ZN'},1
3mhj_B,{'ZN'},6
3mhs_A,{'ZN'},1
3mhs_E,{'ZN'},1
3mhy_B,{'MG'},5
3mhz_A,{'CA'},4
3mi1_A,{'FE'},2
3mi1_M,{'FE'},4
3mi3_A,{'ZN'},5
3mi3_B,{'ZN'},5
3mi9_C,{'ZN'},1
3mia_A,{'MG'},3
3mib_A,{'CU'},3
3mio_B,{'PO4'},3
3mip_A,{'CA'},2
3mis_A,{'CA'},2
3mjh_A,{'MG'},3
3mjh_B,{'ZN'},5
3mjm_A,{'ZN'},1
3mjx_A,{'MG'},5
3mk5_A,{'SO4'},3
3mkd_A,{'MG'},5
3mkg_A,{'ZN'},6
3mkg_B,{'ZN'},6
3mkm_A,{'CA'},3
3mkm_B,{'CA'},3
3mkm_C,{'CA'},3
3mkn_A,{'CA'},3
3mkn_B,{'CA'},3
3mkn_C,{'CA'},3
3mkn_D,{'CA'},3
3mkv_A,{'ZN'},6
3mkz_A,{'CA'},1
3ml5_A,{'ZN'},4
3mle_B,{'MG'},6
3mli_D,{'CA'},4
3mln_B,{'ZN'},1
3mlp_A,{'ZN'},3
3mlp_B,{'ZN'},3
3mlp_F,{'ZN'},5
3mma_A,{'PO4'},6
3mmd_A,{'ZN'},3
3mmh_A,{'MG'},3
3mmj_A,{'PO4'},2
3mmk_A,{'ZN'},1
3mmk_B,{'ZN'},1
3mmn_A,{'MG'},4
3mmr_A,{'MN'},3
3mmz_D,{'CA'},6
3mn0_A,{'CU'},5
3mn8_A,{'ZN'},3
3mn8_B,{'ZN'},3
3mn8_C,{'ZN'},3
3mn8_D,{'ZN'},3
3mnd_A,"{'ZN', 'CU'}",6
3mnh_A,{'ZN'},4
3mni_A,{'ZN'},4
3mnj_A,{'ZN'},4
3mnk_A,{'ZN'},4
3mnq_A,{'MG'},5
3mo0_A,{'ZN'},1
3mo0_B,{'ZN'},1
3mo2_B,{'ZN'},1
3mo2_C,{'ZN'},1
3moe_A,{'MN'},3
3mof_A,{'MN'},3
3mof_B,{'MN'},3
3moh_B,{'MN'},3
3mp2_A,{'ZN'},1
3mp3_D,{'MG'},1
3mp5_B,{'MG'},1
3mp5_C,{'MG'},1
3mpb_A,{'MN'},1
3mpb_B,{'MN'},1
3mpg_A,{'ZN'},1
3mpu_A,{'PO4'},3
3mpv_B,{'ZN'},6
3mpz_A,{'ZN'},6
3mpz_C,{'ZN'},6
3mq3_A,{'MN'},4
3mq4_A,{'MG'},1
3mq6_A,{'CA'},6
3mq6_C,{'CA'},6
3mq6_D,{'CA'},6
3mq7_E,{'CA'},1
3mqt_A,{'MG'},4
3mqt_E,{'MG'},4
3mr2_A,{'MG'},1
3mr3_A,{'MG'},1
3mr5_A,{'MG'},1
3mr6_A,{'MG'},1
3mru_A,{'ZN'},6
3mse_B,{'CA'},3
3msu_A,{'ZN'},2
3msu_B,{'ZN'},2
3mt5_A,{'CA'},5
3mtn_A,{'ZN'},1
3mtn_C,{'ZN'},1
3mtw_A,{'ZN'},6
3muc_A,{'MN'},4
3mv5_A,{'MN'},3
3mvh_A,{'MN'},3
3mvq_F,{'ZN'},5
3mvs_A,{'CA'},1
3mvv_A,{'CA'},1
3mw3_A,{'CA'},6
3mw4_A,{'CA'},6
3mwb_B,{'MG'},2
3mwc_A,{'MG'},4
3mwm_A,{'ZN'},2
3mwp_A,{'ZN'},6
3mwp_B,{'ZN'},6
3mwp_C,{'ZN'},6
3mwt_A,"{'ZN', 'MN'}",6
3mwt_B,"{'ZN', 'MN'}",6
3mwt_C,"{'ZN', 'MN'}",6
3mwu_A,{'CA'},3
3mx2_A,{'ZN'},6
3mx2_B,{'ZN'},6
3mx2_C,{'ZN'},6
3mx3_A,{'MG'},3
3mx5_A,{'ZN'},6
3mx5_C,{'ZN'},6
3mx6_B,{'MN'},4
3mx9_A,{'CA'},6
3mxa_A,{'MN'},6
