pdbid,labels,mebi_pred
1npi_A,0,0.01
1npi_A,1,0.06
1npi_A,2,0.0
1npi_A,3,0.0
1npi_A,4,0.0
1npi_A,5,0.04
1npi_A,6,0.0
1npi_A,7,0.0
1npi_A,8,0.0
1npi_A,9,0.0
1nps_A,0,0.79
1nps_A,1,0.37
1nps_A,2,0.19
1nps_A,3,0.05
1nps_A,4,0.05
1nps_A,5,0.09
1nps_A,6,0.06
1nps_A,7,0.06
1nps_A,8,0.06
1nps_A,9,0.2
1nqd_A,0,0.54
1nqd_A,1,0.39
1nqd_A,2,0.05
1nqd_A,3,0.0
1nqd_A,4,0.0
1nqd_A,5,0.19
1nqd_A,6,0.1
1nqd_A,7,0.1
1nqd_A,8,0.1
1nqd_A,9,0.11
1nqd_B,0,0.54
1nqd_B,1,0.39
1nqd_B,2,0.05
1nqd_B,3,0.0
1nqd_B,4,0.0
1nqd_B,5,0.2
1nqd_B,6,0.1
1nqd_B,7,0.1
1nqd_B,8,0.1
1nqd_B,9,0.11
1nr9_A,0,0.52
1nr9_A,1,0.4
1nr9_A,2,0.18
1nr9_A,3,0.44
1nr9_A,4,0.44
1nr9_A,5,0.48
1nr9_A,6,0.28
1nr9_A,7,0.28
1nr9_A,8,0.28
1nr9_A,9,0.38
1nr9_D,0,0.52
1nr9_D,1,0.4
1nr9_D,2,0.18
1nr9_D,3,0.45
1nr9_D,4,0.45
1nr9_D,5,0.48
1nr9_D,6,0.28
1nr9_D,7,0.28
1nr9_D,8,0.28
1nr9_D,9,0.38
1nrg_A,0,0.1
1nrg_A,1,0.32
1nrg_A,2,0.05
1nrg_A,3,0.07
1nrg_A,4,0.07
1nrg_A,5,0.53
1nrg_A,6,0.43
1nrg_A,7,0.43
1nrg_A,8,0.43
1nrg_A,9,0.28
1nrj_B,0,0.08
1nrj_B,1,0.19
1nrj_B,2,0.0
1nrj_B,3,0.0
1nrj_B,4,0.0
1nrj_B,5,0.58
1nrj_B,6,0.06
1nrj_B,7,0.06
1nrj_B,8,0.06
1nrj_B,9,0.18
1nrw_A,0,0.35
1nrw_A,1,0.28
1nrw_A,2,0.1
1nrw_A,3,0.48
1nrw_A,4,0.48
1nrw_A,5,0.59
1nrw_A,6,0.38
1nrw_A,7,0.38
1nrw_A,8,0.38
1nrw_A,9,0.3
1nrx_A,0,0.64
1nrx_A,1,0.26
1nrx_A,2,0.16
1nrx_A,3,0.04
1nrx_A,4,0.04
1nrx_A,5,0.53
1nrx_A,6,0.19
1nrx_A,7,0.19
1nrx_A,8,0.19
1nrx_A,9,0.5
1nrx_B,0,0.64
1nrx_B,1,0.26
1nrx_B,2,0.16
1nrx_B,3,0.04
1nrx_B,4,0.04
1nrx_B,5,0.53
1nrx_B,6,0.19
1nrx_B,7,0.19
1nrx_B,8,0.19
1nrx_B,9,0.5
1nsa_A,0,0.08
1nsa_A,1,0.09
1nsa_A,2,0.2
1nsa_A,3,0.0
1nsa_A,4,0.0
1nsa_A,5,0.21
1nsa_A,6,0.0
1nsa_A,7,0.0
1nsa_A,8,0.0
1nsa_A,9,0.93
1nsj_A,0,0.25
1nsj_A,1,0.35
1nsj_A,2,0.1
1nsj_A,3,0.39
1nsj_A,4,0.39
1nsj_A,5,0.46
1nsj_A,6,0.47
1nsj_A,7,0.47
1nsj_A,8,0.47
1nsj_A,9,0.27
1nt0_A,0,0.69
1nt0_A,1,0.4
1nt0_A,2,0.28
1nt0_A,3,0.08
1nt0_A,4,0.08
1nt0_A,5,0.34
1nt0_A,6,0.27
1nt0_A,7,0.27
1nt0_A,8,0.27
1nt0_A,9,0.48
1ntd_A,0,0.0
1ntd_A,1,1.0
1ntd_A,2,1.0
1ntd_A,3,0.0
1ntd_A,4,0.0
1ntd_A,5,0.0
1ntd_A,6,0.0
1ntd_A,7,0.0
1ntd_A,8,0.0
1ntd_A,9,0.97
1nto_A,0,0.45
1nto_A,1,0.17
1nto_A,2,0.1
1nto_A,3,0.4
1nto_A,4,0.4
1nto_A,5,0.55
1nto_A,6,0.02
1nto_A,7,0.02
1nto_A,8,0.02
1nto_A,9,0.54
1nu5_A,0,0.35
1nu5_A,1,0.3
1nu5_A,2,0.03
1nu5_A,3,0.04
1nu5_A,4,0.04
1nu5_A,5,0.58
1nu5_A,6,0.49
1nu5_A,7,0.49
1nu5_A,8,0.49
1nu5_A,9,0.33
1nua_A,0,0.64
1nua_A,1,0.26
1nua_A,2,0.17
1nua_A,3,0.04
1nua_A,4,0.04
1nua_A,5,0.53
1nua_A,6,0.19
1nua_A,7,0.19
1nua_A,8,0.19
1nua_A,9,0.5
1nua_B,0,0.64
1nua_B,1,0.25
1nua_B,2,0.17
1nua_B,3,0.04
1nua_B,4,0.04
1nua_B,5,0.53
1nua_B,6,0.19
1nua_B,7,0.19
1nua_B,8,0.19
1nua_B,9,0.5
1nub_A,0,0.76
1nub_A,1,0.38
1nub_A,2,0.23
1nub_A,3,0.18
1nub_A,4,0.18
1nub_A,5,0.1
1nub_A,6,0.06
1nub_A,7,0.06
1nub_A,8,0.06
1nub_A,9,0.17
1nug_B,0,0.56
1nug_B,1,0.17
1nug_B,2,0.01
1nug_B,3,0.0
1nug_B,4,0.0
1nug_B,5,0.66
1nug_B,6,0.37
1nug_B,7,0.37
1nug_B,8,0.37
1nug_B,9,0.54
1nui_A,0,0.23
1nui_A,1,0.26
1nui_A,2,0.29
1nui_A,3,0.04
1nui_A,4,0.04
1nui_A,5,0.41
1nui_A,6,0.03
1nui_A,7,0.03
1nui_A,8,0.03
1nui_A,9,0.62
1nui_B,0,0.23
1nui_B,1,0.26
1nui_B,2,0.29
1nui_B,3,0.04
1nui_B,4,0.04
1nui_B,5,0.41
1nui_B,6,0.03
1nui_B,7,0.03
1nui_B,8,0.03
1nui_B,9,0.62
1nul_A,0,0.14
1nul_A,1,0.29
1nul_A,2,0.01
1nul_A,3,0.03
1nul_A,4,0.03
1nul_A,5,0.56
1nul_A,6,0.15
1nul_A,7,0.15
1nul_A,8,0.15
1nul_A,9,0.09
1nva_A,0,0.64
1nva_A,1,0.26
1nva_A,2,0.16
1nva_A,3,0.04
1nva_A,4,0.04
1nva_A,5,0.53
1nva_A,6,0.19
1nva_A,7,0.19
1nva_A,8,0.19
1nva_A,9,0.5
1nva_B,0,0.64
1nva_B,1,0.26
1nva_B,2,0.17
1nva_B,3,0.04
1nva_B,4,0.04
1nva_B,5,0.53
1nva_B,6,0.19
1nva_B,7,0.19
1nva_B,8,0.19
1nva_B,9,0.5
1nvb_B,0,0.64
1nvb_B,1,0.25
1nvb_B,2,0.17
1nvb_B,3,0.04
1nvb_B,4,0.04
1nvb_B,5,0.53
1nvb_B,6,0.19
1nvb_B,7,0.19
1nvb_B,8,0.19
1nvb_B,9,0.5
1nvd_A,0,0.64
1nvd_A,1,0.25
1nvd_A,2,0.17
1nvd_A,3,0.04
1nvd_A,4,0.04
1nvd_A,5,0.53
1nvd_A,6,0.19
1nvd_A,7,0.19
1nvd_A,8,0.19
1nvd_A,9,0.5
1nvd_B,0,0.64
1nvd_B,1,0.25
1nvd_B,2,0.17
1nvd_B,3,0.04
1nvd_B,4,0.04
1nvd_B,5,0.53
1nvd_B,6,0.19
1nvd_B,7,0.19
1nvd_B,8,0.19
1nvd_B,9,0.5
1nve_A,0,0.64
1nve_A,1,0.26
1nve_A,2,0.17
1nve_A,3,0.04
1nve_A,4,0.04
1nve_A,5,0.53
1nve_A,6,0.19
1nve_A,7,0.19
1nve_A,8,0.19
1nve_A,9,0.5
1nve_B,0,0.63
1nve_B,1,0.25
1nve_B,2,0.15
1nve_B,3,0.04
1nve_B,4,0.04
1nve_B,5,0.54
1nve_B,6,0.19
1nve_B,7,0.19
1nve_B,8,0.19
1nve_B,9,0.5
1nve_C,0,0.64
1nve_C,1,0.25
1nve_C,2,0.17
1nve_C,3,0.04
1nve_C,4,0.04
1nve_C,5,0.53
1nve_C,6,0.19
1nve_C,7,0.19
1nve_C,8,0.19
1nve_C,9,0.5
1nve_D,0,0.64
1nve_D,1,0.25
1nve_D,2,0.17
1nve_D,3,0.04
1nve_D,4,0.04
1nve_D,5,0.53
1nve_D,6,0.19
1nve_D,7,0.19
1nve_D,8,0.19
1nve_D,9,0.5
1nvm_A,0,0.18
1nvm_A,1,0.32
1nvm_A,2,0.16
1nvm_A,3,0.49
1nvm_A,4,0.49
1nvm_A,5,0.34
1nvm_A,6,0.65
1nvm_A,7,0.65
1nvm_A,8,0.65
1nvm_A,9,0.43
1nvt_B,0,0.36
1nvt_B,1,0.29
1nvt_B,2,0.2
1nvt_B,3,0.54
1nvt_B,4,0.54
1nvt_B,5,0.45
1nvt_B,6,0.3
1nvt_B,7,0.3
1nvt_B,8,0.3
1nvt_B,9,0.44
1nw1_A,0,0.48
1nw1_A,1,0.37
1nw1_A,2,0.12
1nw1_A,3,0.0
1nw1_A,4,0.0
1nw1_A,5,0.43
1nw1_A,6,0.37
1nw1_A,7,0.37
1nw1_A,8,0.37
1nw1_A,9,0.32
1nw2_A,0,0.29
1nw2_A,1,0.29
1nw2_A,2,0.2
1nw2_A,3,0.03
1nw2_A,4,0.03
1nw2_A,5,0.11
1nw2_A,6,0.06
1nw2_A,7,0.06
1nw2_A,8,0.06
1nw2_A,9,0.45
1nw4_A,0,0.04
1nw4_A,1,0.26
1nw4_A,2,0.19
1nw4_A,3,0.49
1nw4_A,4,0.49
1nw4_A,5,0.17
1nw4_A,6,0.21
1nw4_A,7,0.21
1nw4_A,8,0.21
1nw4_A,9,0.45
1nwk_A,0,0.67
1nwk_A,1,0.0
1nwk_A,2,0.0
1nwk_A,3,0.0
1nwk_A,4,0.0
1nwk_A,5,0.84
1nwk_A,6,0.11
1nwk_A,7,0.11
1nwk_A,8,0.11
1nwk_A,9,0.49
1nwo_A,0,0.37
1nwo_A,1,0.71
1nwo_A,2,1.0
1nwo_A,3,0.0
1nwo_A,4,0.0
1nwo_A,5,0.0
1nwo_A,6,0.0
1nwo_A,7,0.0
1nwo_A,8,0.0
1nwo_A,9,0.59
1nx4_A,0,0.24
1nx4_A,1,0.29
1nx4_A,2,0.09
1nx4_A,3,0.46
1nx4_A,4,0.46
1nx4_A,5,0.56
1nx4_A,6,0.47
1nx4_A,7,0.47
1nx4_A,8,0.47
1nx4_A,9,0.37
1nx4_B,0,0.23
1nx4_B,1,0.29
1nx4_B,2,0.09
1nx4_B,3,0.45
1nx4_B,4,0.45
1nx4_B,5,0.56
1nx4_B,6,0.46
1nx4_B,7,0.46
1nx4_B,8,0.46
1nx4_B,9,0.37
1nx4_C,0,0.24
1nx4_C,1,0.29
1nx4_C,2,0.09
1nx4_C,3,0.46
1nx4_C,4,0.46
1nx4_C,5,0.57
1nx4_C,6,0.47
1nx4_C,7,0.47
1nx4_C,8,0.47
1nx4_C,9,0.37
1nx6_A,0,0.2
1nx6_A,1,0.15
1nx6_A,2,0.0
1nx6_A,3,0.0
1nx6_A,4,0.0
1nx6_A,5,0.62
1nx6_A,6,0.09
1nx6_A,7,0.09
1nx6_A,8,0.09
1nx6_A,9,0.24
1nx8_A,0,0.24
1nx8_A,1,0.29
1nx8_A,2,0.09
1nx8_A,3,0.46
1nx8_A,4,0.46
1nx8_A,5,0.56
1nx8_A,6,0.47
1nx8_A,7,0.47
1nx8_A,8,0.47
1nx8_A,9,0.37
1nx8_B,0,0.26
1nx8_B,1,0.29
1nx8_B,2,0.09
1nx8_B,3,0.46
1nx8_B,4,0.46
1nx8_B,5,0.56
1nx8_B,6,0.47
1nx8_B,7,0.47
1nx8_B,8,0.47
1nx8_B,9,0.37
1nx8_C,0,0.24
1nx8_C,1,0.29
1nx8_C,2,0.09
1nx8_C,3,0.46
1nx8_C,4,0.46
1nx8_C,5,0.56
1nx8_C,6,0.47
1nx8_C,7,0.47
1nx8_C,8,0.47
1nx8_C,9,0.37
1nyr_A,0,0.68
1nyr_A,1,0.43
1nyr_A,2,0.52
1nyr_A,3,0.51
1nyr_A,4,0.51
1nyr_A,5,0.56
1nyr_A,6,0.24
1nyr_A,7,0.24
1nyr_A,8,0.24
1nyr_A,9,0.44
1nyr_B,0,0.68
1nyr_B,1,0.44
1nyr_B,2,0.49
1nyr_B,3,0.53
1nyr_B,4,0.53
1nyr_B,5,0.55
1nyr_B,6,0.26
1nyr_B,7,0.26
1nyr_B,8,0.26
1nyr_B,9,0.44
1nzi_A,0,0.69
1nzi_A,1,0.41
1nzi_A,2,0.48
1nzi_A,3,0.3
1nzi_A,4,0.3
1nzi_A,5,0.33
1nzi_A,6,0.31
1nzi_A,7,0.31
1nzi_A,8,0.31
1nzi_A,9,0.33
1nzi_B,0,0.69
1nzi_B,1,0.41
1nzi_B,2,0.48
1nzi_B,3,0.3
1nzi_B,4,0.3
1nzi_B,5,0.34
1nzi_B,6,0.32
1nzi_B,7,0.32
1nzi_B,8,0.32
1nzi_B,9,0.33
1nzj_A,0,0.0
1nzj_A,1,0.3
1nzj_A,2,0.0
1nzj_A,3,0.0
1nzj_A,4,0.0
1nzj_A,5,0.0
1nzj_A,6,0.97
1nzj_A,7,0.97
1nzj_A,8,0.97
1nzj_A,9,0.35
1nzy_A,0,0.52
1nzy_A,1,0.34
1nzy_A,2,0.08
1nzy_A,3,0.0
1nzy_A,4,0.0
1nzy_A,5,0.47
1nzy_A,6,0.18
1nzy_A,7,0.18
1nzy_A,8,0.18
1nzy_A,9,0.14
1nzy_B,0,0.52
1nzy_B,1,0.34
1nzy_B,2,0.08
1nzy_B,3,0.0
1nzy_B,4,0.0
1nzy_B,5,0.47
1nzy_B,6,0.17
1nzy_B,7,0.17
1nzy_B,8,0.17
1nzy_B,9,0.13
1nzy_C,0,0.52
1nzy_C,1,0.34
1nzy_C,2,0.08
1nzy_C,3,0.0
1nzy_C,4,0.0
1nzy_C,5,0.47
1nzy_C,6,0.18
1nzy_C,7,0.18
1nzy_C,8,0.18
1nzy_C,9,0.14
1o0q_A,0,0.71
1o0q_A,1,0.26
1o0q_A,2,0.03
1o0q_A,3,0.02
1o0q_A,4,0.02
1o0q_A,5,0.61
1o0q_A,6,0.46
1o0q_A,7,0.46
1o0q_A,8,0.46
1o0q_A,9,0.43
1o0r_B,0,0.44
1o0r_B,1,0.41
1o0r_B,2,0.0
1o0r_B,3,0.24
1o0r_B,4,0.24
1o0r_B,5,0.28
1o0r_B,6,0.83
1o0r_B,7,0.83
1o0r_B,8,0.83
1o0r_B,9,0.41
1o0t_A,0,0.71
1o0t_A,1,0.26
1o0t_A,2,0.01
1o0t_A,3,0.02
1o0t_A,4,0.02
1o0t_A,5,0.61
1o0t_A,6,0.48
1o0t_A,7,0.48
1o0t_A,8,0.48
1o0t_A,9,0.42
1o12_A,0,0.39
1o12_A,1,0.51
1o12_A,2,0.79
1o12_A,3,0.33
1o12_A,4,0.33
1o12_A,5,0.49
1o12_A,6,0.35
1o12_A,7,0.35
1o12_A,8,0.35
1o12_A,9,0.41
1o2d_A,0,0.19
1o2d_A,1,0.37
1o2d_A,2,0.24
1o2d_A,3,0.17
1o2d_A,4,0.17
1o2d_A,5,0.56
1o2d_A,6,0.44
1o2d_A,7,0.44
1o2d_A,8,0.44
1o2d_A,9,0.46
1o2d_B,0,0.19
1o2d_B,1,0.34
1o2d_B,2,0.24
1o2d_B,3,0.18
1o2d_B,4,0.18
1o2d_B,5,0.56
1o2d_B,6,0.41
1o2d_B,7,0.41
1o2d_B,8,0.41
1o2d_B,9,0.46
1o2e_A,0,0.73
1o2e_A,1,0.32
1o2e_A,2,0.17
1o2e_A,3,0.06
1o2e_A,4,0.06
1o2e_A,5,0.51
1o2e_A,6,0.08
1o2e_A,7,0.08
1o2e_A,8,0.08
1o2e_A,9,0.09
1o3y_A,0,0.03
1o3y_A,1,0.06
1o3y_A,2,0.0
1o3y_A,3,0.0
1o3y_A,4,0.0
1o3y_A,5,0.64
1o3y_A,6,0.01
1o3y_A,7,0.01
1o3y_A,8,0.01
1o3y_A,9,0.25
1o4t_A,0,0.04
1o4t_A,1,0.22
1o4t_A,2,0.0
1o4t_A,3,0.0
1o4t_A,4,0.0
1o4t_A,5,0.05
1o4t_A,6,0.38
1o4t_A,7,0.38
1o4t_A,8,0.38
1o4t_A,9,0.13
1o4y_A,0,0.17
1o4y_A,1,0.39
1o4y_A,2,0.0
1o4y_A,3,0.74
1o4y_A,4,0.74
1o4y_A,5,0.06
1o4y_A,6,0.34
1o4y_A,7,0.34
1o4y_A,8,0.34
1o4y_A,9,0.27
1o4z_B,0,0.11
1o4z_B,1,0.36
1o4z_B,2,0.04
1o4z_B,3,0.04
1o4z_B,4,0.04
1o4z_B,5,0.48
1o4z_B,6,0.22
1o4z_B,7,0.22
1o4z_B,8,0.22
1o4z_B,9,0.13
1o5k_A,0,0.57
1o5k_A,1,0.38
1o5k_A,2,0.12
1o5k_A,3,0.11
1o5k_A,4,0.11
1o5k_A,5,0.5
1o5k_A,6,0.33
1o5k_A,7,0.33
1o5k_A,8,0.33
1o5k_A,9,0.34
1o5q_A,0,0.08
1o5q_A,1,0.3
1o5q_A,2,0.24
1o5q_A,3,0.41
1o5q_A,4,0.41
1o5q_A,5,0.58
1o5q_A,6,0.4
1o5q_A,7,0.4
1o5q_A,8,0.4
1o5q_A,9,0.45
1o5q_D,0,0.08
1o5q_D,1,0.3
1o5q_D,2,0.24
1o5q_D,3,0.41
1o5q_D,4,0.41
1o5q_D,5,0.58
1o5q_D,6,0.4
1o5q_D,7,0.4
1o5q_D,8,0.4
1o5q_D,9,0.45
1o6k_A,0,0.24
1o6k_A,1,0.29
1o6k_A,2,0.08
1o6k_A,3,0.02
1o6k_A,4,0.02
1o6k_A,5,0.56
1o6k_A,6,0.6
1o6k_A,7,0.6
1o6k_A,8,0.6
1o6k_A,9,0.46
1o6l_A,0,0.24
1o6l_A,1,0.29
1o6l_A,2,0.08
1o6l_A,3,0.02
1o6l_A,4,0.02
1o6l_A,5,0.56
1o6l_A,6,0.6
1o6l_A,7,0.6
1o6l_A,8,0.6
1o6l_A,9,0.46
1o6s_B,0,0.67
1o6s_B,1,0.41
1o6s_B,2,0.24
1o6s_B,3,0.17
1o6s_B,4,0.17
1o6s_B,5,0.05
1o6s_B,6,0.34
1o6s_B,7,0.34
1o6s_B,8,0.34
1o6s_B,9,0.23
1o6t_A,0,0.56
1o6t_A,1,0.36
1o6t_A,2,0.13
1o6t_A,3,0.0
1o6t_A,4,0.0
1o6t_A,5,0.35
1o6t_A,6,0.34
1o6t_A,7,0.34
1o6t_A,8,0.34
1o6t_A,9,0.15
1o6y_A,0,0.24
1o6y_A,1,0.35
1o6y_A,2,0.04
1o6y_A,3,0.16
1o6y_A,4,0.16
1o6y_A,5,0.57
1o6y_A,6,0.57
1o6y_A,7,0.57
1o6y_A,8,0.57
1o6y_A,9,0.37
1o7d_A,0,0.23
1o7d_A,1,0.3
1o7d_A,2,0.33
1o7d_A,3,0.45
1o7d_A,4,0.45
1o7d_A,5,0.28
1o7d_A,6,0.28
1o7d_A,7,0.28
1o7d_A,8,0.28
1o7d_A,9,0.43
1o7k_A,0,0.06
1o7k_A,1,0.2
1o7k_A,2,0.01
1o7k_A,3,0.02
1o7k_A,4,0.02
1o7k_A,5,0.17
1o7k_A,6,0.03
1o7k_A,7,0.03
1o7k_A,8,0.03
1o7k_A,9,0.53
1o7l_D,0,0.4
1o7l_D,1,0.48
1o7l_D,2,0.26
1o7l_D,3,0.01
1o7l_D,4,0.01
1o7l_D,5,0.44
1o7l_D,6,0.23
1o7l_D,7,0.23
1o7l_D,8,0.23
1o7l_D,9,0.22
1o7o_A,0,0.46
1o7o_A,1,0.54
1o7o_A,2,0.01
1o7o_A,3,0.18
1o7o_A,4,0.18
1o7o_A,5,0.34
1o7o_A,6,0.67
1o7o_A,7,0.67
1o7o_A,8,0.67
1o7o_A,9,0.42
1o82_D,0,0.13
1o82_D,1,0.23
1o82_D,2,0.01
1o82_D,3,0.52
1o82_D,4,0.52
1o82_D,5,0.33
1o82_D,6,0.07
1o82_D,7,0.07
1o82_D,8,0.07
1o82_D,9,0.07
1o88_A,0,0.47
1o88_A,1,0.32
1o88_A,2,0.16
1o88_A,3,0.55
1o88_A,4,0.55
1o88_A,5,0.55
1o88_A,6,0.54
1o88_A,7,0.54
1o88_A,8,0.54
1o88_A,9,0.43
1o8p_A,0,0.46
1o8p_A,1,0.28
1o8p_A,2,0.12
1o8p_A,3,0.15
1o8p_A,4,0.15
1o8p_A,5,0.23
1o8p_A,6,0.15
1o8p_A,7,0.15
1o8p_A,8,0.15
1o8p_A,9,0.38
1o8s_A,0,0.46
1o8s_A,1,0.28
1o8s_A,2,0.12
1o8s_A,3,0.15
1o8s_A,4,0.15
1o8s_A,5,0.23
1o8s_A,6,0.15
1o8s_A,7,0.15
1o8s_A,8,0.15
1o8s_A,9,0.38
1o98_A,0,0.23
1o98_A,1,0.57
1o98_A,2,0.0
1o98_A,3,0.02
1o98_A,4,0.02
1o98_A,5,0.56
1o98_A,6,0.91
1o98_A,7,0.91
1o98_A,8,0.91
1o98_A,9,0.42
1o99_A,0,0.26
1o99_A,1,0.43
1o99_A,2,0.0
1o99_A,3,0.01
1o99_A,4,0.01
1o99_A,5,0.56
1o99_A,6,0.9
1o99_A,7,0.9
1o99_A,8,0.9
1o99_A,9,0.41
1o9i_A,0,0.69
1o9i_A,1,0.22
1o9i_A,2,0.0
1o9i_A,3,0.01
1o9i_A,4,0.01
1o9i_A,5,0.52
1o9i_A,6,0.79
1o9i_A,7,0.79
1o9i_A,8,0.79
1o9i_A,9,0.21
1o9t_A,0,0.48
1o9t_A,1,0.22
1o9t_A,2,0.0
1o9t_A,3,0.0
1o9t_A,4,0.0
1o9t_A,5,0.64
1o9t_A,6,0.3
1o9t_A,7,0.3
1o9t_A,8,0.3
1o9t_A,9,0.46
1oac_B,0,0.79
1oac_B,1,0.55
1oac_B,2,1.0
1oac_B,3,0.01
1oac_B,4,0.01
1oac_B,5,0.56
1oac_B,6,0.3
1oac_B,7,0.3
1oac_B,8,0.3
1oac_B,9,0.34
1oad_A,0,0.48
1oad_A,1,1.0
1oad_A,2,0.0
1oad_A,3,0.0
1oad_A,4,0.0
1oad_A,5,0.72
1oad_A,6,0.99
1oad_A,7,0.99
1oad_A,8,0.99
1oad_A,9,0.22
1oah_A,0,0.58
1oah_A,1,0.31
1oah_A,2,0.15
1oah_A,3,0.8
1oah_A,4,0.8
1oah_A,5,0.53
1oah_A,6,0.33
1oah_A,7,0.33
1oah_A,8,0.33
1oah_A,9,0.5
1oah_B,0,0.58
1oah_B,1,0.31
1oah_B,2,0.15
1oah_B,3,0.8
1oah_B,4,0.8
1oah_B,5,0.53
1oah_B,6,0.33
1oah_B,7,0.33
1oah_B,8,0.33
1oah_B,9,0.5
1oaj_A,0,0.62
1oaj_A,1,0.39
1oaj_A,2,0.99
1oaj_A,3,0.47
1oaj_A,4,0.47
1oaj_A,5,0.32
1oaj_A,6,0.14
1oaj_A,7,0.14
1oaj_A,8,0.14
1oaj_A,9,0.51
1oal_A,0,0.61
1oal_A,1,0.39
1oal_A,2,0.99
1oal_A,3,0.39
1oal_A,4,0.39
1oal_A,5,0.29
1oal_A,6,0.11
1oal_A,7,0.11
1oal_A,8,0.11
1oal_A,9,0.5
1oao_A,0,0.52
1oao_A,1,0.33
1oao_A,2,0.0
1oao_A,3,0.98
1oao_A,4,0.98
1oao_A,5,0.59
1oao_A,6,0.26
1oao_A,7,0.26
1oao_A,8,0.26
1oao_A,9,0.34
1oao_C,0,0.61
1oao_C,1,0.3
1oao_C,2,0.93
1oao_C,3,0.75
1oao_C,4,0.75
1oao_C,5,0.55
1oao_C,6,0.27
1oao_C,7,0.27
1oao_C,8,0.27
1oao_C,9,0.39
1ob0_A,0,0.63
1ob0_A,1,0.17
1ob0_A,2,0.06
1ob0_A,3,0.27
1ob0_A,4,0.27
1ob0_A,5,0.23
1ob0_A,6,0.03
1ob0_A,7,0.03
1ob0_A,8,0.03
1ob0_A,9,0.56
1obc_A,0,0.19
1obc_A,1,0.16
1obc_A,2,0.38
1obc_A,3,0.12
1obc_A,4,0.12
1obc_A,5,0.36
1obc_A,6,0.06
1obc_A,7,0.06
1obc_A,8,0.06
1obc_A,9,0.65
1obd_A,0,0.3
1obd_A,1,0.3
1obd_A,2,0.12
1obd_A,3,0.0
1obd_A,4,0.0
1obd_A,5,0.45
1obd_A,6,0.12
1obd_A,7,0.12
1obd_A,8,0.12
1obd_A,9,0.22
1obf_O,0,0.19
1obf_O,1,0.36
1obf_O,2,0.37
1obf_O,3,0.28
1obf_O,4,0.28
1obf_O,5,0.55
1obf_O,6,0.5
1obf_O,7,0.5
1obf_O,8,0.5
1obf_O,9,0.35
1obg_A,0,0.3
1obg_A,1,0.3
1obg_A,2,0.12
1obg_A,3,0.0
1obg_A,4,0.0
1obg_A,5,0.45
1obg_A,6,0.12
1obg_A,7,0.12
1obg_A,8,0.12
1obg_A,9,0.22
1obr_A,0,0.73
1obr_A,1,0.38
1obr_A,2,0.32
1obr_A,3,0.25
1obr_A,4,0.25
1obr_A,5,0.38
1obr_A,6,0.58
1obr_A,7,0.58
1obr_A,8,0.58
1obr_A,9,0.53
1occ_A,0,0.02
1occ_A,1,0.86
1occ_A,2,1.0
1occ_A,3,0.97
1occ_A,4,0.97
1occ_A,5,0.84
1occ_A,6,0.0
1occ_A,7,0.0
1occ_A,8,0.0
1occ_A,9,0.44
1occ_B,0,0.01
1occ_B,1,1.0
1occ_B,2,1.0
1occ_B,3,0.0
1occ_B,4,0.0
1occ_B,5,1.0
1occ_B,6,0.0
1occ_B,7,0.0
1occ_B,8,0.0
1occ_B,9,0.59
1occ_F,0,0.01
1occ_F,1,0.05
1occ_F,2,0.12
1occ_F,3,0.0
1occ_F,4,0.0
1occ_F,5,0.3
1occ_F,6,0.0
1occ_F,7,0.0
1occ_F,8,0.0
1occ_F,9,0.97
1ocy_A,0,0.07
1ocy_A,1,0.3
1ocy_A,2,0.14
1ocy_A,3,0.42
1ocy_A,4,0.42
1ocy_A,5,0.22
1ocy_A,6,0.24
1ocy_A,7,0.24
1ocy_A,8,0.24
1ocy_A,9,0.42
1od5_A,0,0.11
1od5_A,1,0.45
1od5_A,2,0.58
1od5_A,3,0.02
1od5_A,4,0.02
1od5_A,5,0.54
1od5_A,6,0.25
1od5_A,7,0.25
1od5_A,8,0.25
1od5_A,9,0.21
1odf_A,0,0.15
1odf_A,1,0.14
1odf_A,2,0.26
1odf_A,3,0.03
1odf_A,4,0.03
1odf_A,5,0.45
1odf_A,6,0.03
1odf_A,7,0.03
1odf_A,8,0.03
1odf_A,9,0.75
1odh_A,0,0.13
1odh_A,1,0.29
1odh_A,2,0.35
1odh_A,3,0.0
1odh_A,4,0.0
1odh_A,5,0.03
1odh_A,6,0.11
1odh_A,7,0.11
1odh_A,8,0.11
1odh_A,9,0.56
1odi_A,0,0.4
1odi_A,1,0.39
1odi_A,2,0.17
1odi_A,3,0.36
1odi_A,4,0.36
1odi_A,5,0.5
1odi_A,6,0.41
1odi_A,7,0.41
1odi_A,8,0.41
1odi_A,9,0.32
1odz_A,0,0.09
1odz_A,1,0.33
1odz_A,2,0.22
1odz_A,3,0.34
1odz_A,4,0.34
1odz_A,5,0.33
1odz_A,6,0.24
1odz_A,7,0.24
1odz_A,8,0.24
1odz_A,9,0.42
1oe0_A,0,0.12
1oe0_A,1,0.16
1oe0_A,2,0.0
1oe0_A,3,0.01
1oe0_A,4,0.01
1oe0_A,5,0.58
1oe0_A,6,0.09
1oe0_A,7,0.09
1oe0_A,8,0.09
1oe0_A,9,0.3
1oe2_A,0,0.05
1oe2_A,1,1.0
1oe2_A,2,1.0
1oe2_A,3,0.0
1oe2_A,4,0.0
1oe2_A,5,0.0
1oe2_A,6,0.0
